Age,Gender,Marital_Status,Dependents,Employment_Length,Monthly_Income,Annual_Income_Growth,Job_Stability_Index,Monthly_Pension_Contribution,Years_Pension_Savings,Pension_Balance,Withdrawal_Frequency,Pension_Return_Rate,Contribution_Ratio,Contribution_Regularity,Credit_History_Length,Number_of_Loans,Debt_to_Income_Ratio,Credit_Utilization_Rate,Missed_Payments_Last_12M,EMI_to_Income_Ratio,Savings_to_Income_Ratio,Spending_Volatility_Index,Investment_Diversification_Score,Risk_Appetite_Index,Emergency_Fund_Months,Transaction_Consistency_Index,Credit_Risk_Level
52,0,0,3,13,44168.98967334481,0.14676035069381368,0.9226634023184728,7140.637441388955,17,865901.8928640187,5,0.0755191450398662,0.16166630693158465,0.638933172785903,5,0,0.3825624785395926,0.33478691183079784,2,0.36413742872728383,0.39823649378093545,0.983862891863647,0.6630544403049039,0.5622483166924441,6,0.8490723246781313,3
60,0,2,0,18,55122.526095129724,0.1262746688538068,0.7274438034924327,6080.820902249062,8,311118.2354062788,4,0.044490691266337805,0.11031462694134993,0.8528330451746502,4,0,0.4745286654315749,0.45007428682980477,3,0.32727161392254905,0.3842624996919883,0.9997442069901091,0.5661502310159543,0.5018546760545892,7,0.5532604441395406,3
61,1,1,1,23,40267.66285870965,0.014448676739342949,0.30087097689243947,2556.0665705932893,14,113785.69329935494,3,0.10160394532470342,0.063476904024998,0.8289945814297522,24,5,0.6290198133372898,0.658438531791645,0,0.17554381630759597,0.46733181956111086,0.3099936019176791,0.26871891228366973,0.5975680112434874,9,0.5673686097108037,3
45,0,2,2,33,47366.00377071027,0.10125955554475331,0.6033069485545624,2555.386156434386,17,112992.3171016871,4,0.08503668748954354,0.053949794219595136,0.8569874663871837,21,2,0.8453945869605887,0.48272211294967826,2,0.4098985601572029,0.32964825727348857,0.32691079708426224,0.24232355344920065,0.2818597919633381,4,0.5377737146198399,3
32,0,0,1,17,86880.26561504918,0.07939229448394176,0.6712996036575998,7185.359043722267,6,95383.22930928206,2,0.05416133744833171,0.08270415603422876,0.7650211293702324,23,3,0.2096636343829367,0.7993855240667221,3,0.10044037822808305,0.15181235543019406,0.8632525248663295,0.4593296106465852,0.45614996288524823,2,0.45382887439552444,3
33,1,2,3,34,59346.51786214758,0.14130536904994814,0.6146064651835215,9487.912697921147,26,237373.47729452315,2,0.05014052795100249,0.15987311538580987,0.8648403896541046,20,3,0.5232267740232953,0.43204147485112143,3,0.3714656949021687,0.37678228044550316,0.226542687519616,0.24532459534049558,0.5958832040014048,6,0.8001788653608133,3
39,1,1,3,12,37308.91680058891,0.1362994410571579,0.9478146126158289,3105.3279232732957,29,134476.7438493381,3,0.11324172611005,0.08323286199572213,0.7561960534374654,2,0,0.5887701111980959,0.5549292043633131,3,0.2920961284233313,0.49155633237723306,0.10304018804326749,0.652218737095371,0.7602120570741124,2,0.9255038278792922,3
64,1,1,4,5,68591.48280047424,0.148326464413509,0.3286060890209842,12802.335455543101,11,152152.3750978181,2,0.0873350644947549,0.1866461393287533,0.6888035818036933,15,4,0.7603981887822483,0.27012037855810606,0,0.0817882606657892,0.44838565481746945,0.6669124212418238,0.7432227822560333,0.8073581540254955,6,0.5846340705845048,2
42,1,2,1,27,73226.12469515823,0.13067079139663557,0.7584499546219715,10818.905564962773,8,128113.65304917992,3,0.10266750704929876,0.1477465263934434,0.9292205794498372,8,5,0.7748617489766185,0.7280153917492224,1,0.2878781232837431,0.05095309907888265,0.3447248295956346,0.6946205275412733,0.8761597567394367,3,0.8042805508845339,3
44,1,1,0,13,58980.22544980519,0.08656489874000108,0.5196854790568066,10575.947446189992,13,512600.2222268563,4,0.05029656900365313,0.17931344557491724,0.7293631011314856,14,1,0.628550321758502,0.8787018121039257,1,0.3752354057086193,0.2442729136643781,0.4319261029835292,0.7834701402527744,0.4149743003374886,8,0.642324471632536,3
30,0,1,1,26,38270.653328695626,0.11008607215741478,0.6916339390590611,4128.339903772637,8,312192.2247661689,4,0.08298624359471862,0.10787220872127563,0.7840185429786188,4,0,0.2557022305629437,0.4299623964983935,1,0.09377793567553235,0.1436144728711082,0.5027571459589812,0.9616608534283071,0.6309222473688633,4,0.38978634304410426,3
36,0,1,2,14,65494.70514131588,0.1450548130913156,0.7591421404437159,12937.331492725152,7,98938.50999723077,0,0.034814062765182625,0.1975324793784578,0.7325026665587001,12,0,0.7238494486897717,0.9592436463795956,5,0.21412875903199896,0.27206842876718407,0.33925813770844365,0.9739574043308259,0.5834279040815127,1,0.6582613842747168,3
26,0,0,3,32,41340.31625940271,0.09093634188732294,0.6085749205431215,6280.617693658284,24,91961.86920914582,3,0.08352483173484547,0.15192476163579857,0.8877493307728862,6,0,0.5628399056785959,0.1345514172168645,2,0.1613590629160459,0.22630942902263657,0.2068310648291657,0.42838625286453946,0.461932420253758,3,0.48697471361524525,3
31,1,0,3,11,70262.70380601044,0.12759708618171686,0.4038620687567648,7275.280090800932,24,297788.6622288225,1,0.04832243184099096,0.10354398132595899,0.7698770193017044,8,1,0.8690671205512713,0.2983083247867583,0,0.06307928565837584,0.3029497589678156,0.7370265141364679,0.43329541812824646,0.4023641594711851,9,0.7684533551460733,3
40,0,1,1,16,46386.218282189475,0.14190938265708838,0.6633266907818813,3798.143905522523,26,101063.0479233735,3,0.09021835154063085,0.08188086992598972,0.7353895397740436,9,1,0.8625730731978323,0.47120991225752595,4,0.0949632711377974,0.42166585435710385,0.5436409432565581,0.7947019032154066,0.10856865211996611,0,0.6144373114558733,3
27,1,2,1,22,45807.27441360194,0.08987527677483113,0.9530693161759123,8244.37949286818,3,314070.7251910213,4,0.11387697627736394,0.17997969969634575,0.6289126785811194,9,5,0.5413306731992099,0.4820067023331909,0,0.15399204793275223,0.33923155385279596,0.7918234712095703,0.9920070989559446,0.25950154873048703,5,0.7740262290653483,3
27,0,0,1,16,57860.860286691925,0.03228159445122477,0.6751161252239182,5653.858999014353,2,234185.27139556312,5,0.07128387679267041,0.09771474138131243,0.9557708719353928,16,0,0.8546886262677977,0.8140588016988903,5,0.37994587794975615,0.21105876284886171,0.9161223990957665,0.5302937698434689,0.22362466332818853,0,0.6368805041285961,3
51,0,2,2,13,71153.98761452388,0.03177887503963001,0.3860578863426777,4031.203295500556,12,102728.64565134587,4,0.05748566942537103,0.05665463638298904,0.9315851036620795,9,2,0.1205875371176032,0.8984663034291381,4,0.5687752486841391,0.20213796175915355,0.3035589920279399,0.3482425462296812,0.37038171576068424,4,0.8328558181214678,3
64,1,1,2,12,85523.27563087858,0.026144404383514376,0.8769141172668173,7850.934666051033,4,225698.31994769364,2,0.04109404841071462,0.0917988069111845,0.7157468302761747,23,3,0.8324036875113017,0.3727687164523823,3,0.4112925128109713,0.1444913645844243,0.9054133147835484,0.7830213759989235,0.4238910164087686,6,0.998073878225469,3
62,1,1,0,18,50405.21938652301,0.07668524523849163,0.4552214210140599,3877.0538201516842,5,199551.84771732328,0,0.09035325522788956,0.07691770549436996,0.8298597028314314,19,5,0.8716460547301826,0.6748796630148862,1,0.5892432322637509,0.28196631845412984,0.9609221346181424,0.5082348947527923,0.351734689645788,9,0.9021818322564967,3
57,0,2,1,29,43854.90087920578,0.07721982095818558,0.5591518831259481,4296.01216165253,16,73822.3308406947,1,0.0825759989599982,0.09795968239639838,0.7540565685172095,8,2,0.8832605984916472,0.5964642717493734,4,0.5822806887369074,0.41492964147212086,0.3678884151112608,0.26401477146641233,0.8133009448061994,4,0.7950423759930136,3
52,0,0,0,18,37689.938210668945,0.0964319663719685,0.6001299881473674,5351.59157304308,2,163209.4179207573,0,0.079011362672489,0.1419899269436371,0.5880916862043234,7,2,0.7223980690159258,0.2597571278163209,1,0.3363200357571192,0.05045421795680788,0.868886276905992,0.7989204963278664,0.2784168119406304,4,0.47174711117738366,3
25,0,2,4,2,27771.88209767524,0.0776021939769045,0.5377894730916277,3473.2844112636694,27,136261.55005226214,3,0.11423694585186678,0.12506478311581248,0.688014564326398,13,0,0.24452856145033694,0.39343210923513305,0,0.17205614844036948,0.3688475707440842,0.3454283460931309,0.526506470743515,0.33688154053702096,3,0.6987890462544367,2
32,0,2,2,2,34909.4483963381,0.14622770216776348,0.5831162161059822,5467.781630801299,24,195630.66075447082,5,0.11803397852891045,0.15662755735134598,0.9266088546403515,5,1,0.8797261882399925,0.11779930725877052,1,0.5521916088551059,0.2781737936958268,0.8533540272334094,0.6730769371796157,0.5525789148966149,5,0.7433859073193438,3
61,0,1,3,3,53534.594728769414,0.050783514883853416,0.8568364393064642,5357.464973842052,24,149811.9949158889,3,0.09452854116352331,0.1000748207955137,0.8987190248917117,20,3,0.44236418062868155,0.3734241495242939,5,0.3444481677643772,0.43701855973280673,0.9164708468862358,0.7535271086703981,0.3559379453936299,8,0.8127144245533018,3
56,1,0,4,29,65819.77238769179,0.13233432757625155,0.4563513069331576,4473.853057490248,13,196413.82894328318,4,0.04763904507914392,0.06797126296849444,0.5512456459071697,18,2,0.4769858438603065,0.19492961353575822,1,0.13352241367895712,0.27990706551075406,0.971070314880943,0.8566937585280172,0.9062767341766762,2,0.4355582823846536,3
61,1,2,3,8,36443.89499529192,0.024046259866407255,0.6292929917499469,2698.3120220256,28,119499.73850940733,2,0.11520870774013256,0.07404016564020358,0.5376606744893861,7,4,0.11210081014447529,0.9085431623630358,5,0.25821205548684073,0.4454612252083594,0.6162544598727062,0.6971467448265518,0.6508343443491491,9,0.6618353931506741,3
28,1,0,4,11,61806.97676680582,0.09426847492514227,0.31400599561944215,10481.99443609755,4,153402.59893736444,1,0.06104339953493228,0.16959241471469336,0.9267583708084188,6,1,0.37466234276747323,0.9090190052995512,2,0.23360723154180296,0.38270045625748456,0.592335854418331,0.948731795173215,0.40338322278678684,1,0.6237178687675059,2
54,1,1,0,12,37071.4701241304,0.10076553043033468,0.6553661435133957,2398.4721670038634,28,84111.70185337898,5,0.037123944021094334,0.06469859865208476,0.9496541025597539,22,5,0.3057160155738847,0.712181489370489,4,0.24809931552390435,0.26850312115976654,0.19125287022218052,0.5878341135070195,0.5070527115868969,3,0.4838953265251096,3
30,0,0,0,32,38894.88367825404,0.11811221772070311,0.3781820511121219,6601.198143534544,5,133117.19014915632,2,0.05169763102596825,0.169718932652966,0.6471165724199213,10,1,0.4598516051375877,0.9935424326773478,2,0.10461430126295848,0.18431434247810113,0.5855111433881676,0.6242398893539371,0.4804005806019219,2,0.6772799766023276,3
43,0,1,2,4,33956.773362963715,0.08042310981232809,0.4975651595643668,2780.8696678377105,27,131822.79379155312,1,0.10473387948871285,0.08189440257214706,0.6746432617700033,15,3,0.3153478966475075,0.6218964550351956,0,0.3038296371248759,0.4884847756917626,0.8553037063065627,0.4432776511871259,0.9014753413994347,11,0.93633912083477,2
56,1,0,3,9,69977.60240336071,0.03761168018354235,0.5274113760205872,10619.849414498098,12,79302.04599485654,5,0.04833883265243932,0.15176069270398543,0.6679014033272668,24,3,0.4578252678580774,0.2804368359521635,5,0.33932449262794867,0.1440718052337561,0.10822505545446975,0.3055176673157889,0.6258403411980885,9,0.8383400114241253,3
33,0,2,4,24,74096.06512214987,0.0616596657588816,0.357646837949337,10630.150734195104,15,167806.9993711393,0,0.06555606558437914,0.143464443309789,0.5634841907671728,17,3,0.21805277032592205,0.8962077968351366,5,0.5320506622147387,0.40035258107144056,0.9178576785173033,0.7028194477185883,0.43454915242009995,4,0.6905178756246588,3
36,1,1,1,16,39063.3065116974,0.048102612309388094,0.552396314389195,2528.9219594568267,5,365852.0754759451,4,0.05461554623752091,0.06473906551406619,0.8725053036457884,13,0,0.8616216228701903,0.2875552810701173,3,0.08534373600538603,0.3578987005969025,0.6185713910396531,0.4340734355660364,0.5457508733849029,0,0.8107947295300655,3
35,0,2,1,17,37862.88708035924,0.06867477218892831,0.6486401813758769,5674.871542567932,5,114119.35601004194,2,0.03430358294720843,0.1498795253125766,0.6850430013753264,1,1,0.6313039392922632,0.34027934537417376,3,0.49592187654190484,0.23476201298884597,0.6781728454050996,0.7713359621317983,0.42637286743207115,6,0.8522197446135491,3
40,0,1,2,22,59338.56982463089,0.08419556307977802,0.601766794929209,6950.096676060575,16,291465.2822698885,3,0.08055472127376054,0.11712612381122227,0.9181135750728606,20,0,0.8907626677579633,0.6928544246590591,1,0.39560594977544544,0.3732621487124923,0.7569098865736347,0.6965312474744487,0.7919827716733359,11,0.8060696847853532,3
25,0,0,3,7,75920.46795556087,0.0975098407928149,0.4962977202266772,11849.23316620164,25,187640.24459871504,4,0.08658813153511896,0.15607429044216964,0.9392596259271435,24,0,0.10385414609003814,0.21664131879129722,3,0.5816451133668116,0.10834813451838168,0.935609864814876,0.42505484973827007,0.11683073274756707,10,0.902444359143914,3
45,1,0,1,10,74208.7864965634,0.12831707228834674,0.5063984724968867,13010.36461533475,9,61032.17604512893,1,0.10120325033027915,0.1753210802865946,0.9563967212993352,21,0,0.7686496485165489,0.6488318001912042,2,0.5056023769326699,0.15847295975184483,0.7249139148384278,0.6459184515571638,0.5480679136463233,6,0.8438912983345923,3
54,1,1,2,29,44224.10195026892,0.13740144494844977,0.7435081247686612,2473.22871711974,15,558774.9092895709,5,0.06731944601411106,0.055924905380802206,0.9089710565317368,9,1,0.1674167486319762,0.3725302002901191,5,0.2979930956386847,0.37362966902165845,0.49591956914059776,0.9906792617590681,0.32254582545138755,1,0.879427050624414,3
37,1,1,2,24,47246.78050467767,0.07476137988619148,0.80287711696384,6954.462679176377,27,103048.35866743345,4,0.042719743459092796,0.1471944247817658,0.8944553645987963,19,5,0.7190749650475613,0.6634583262282422,5,0.478609455748608,0.10756261289772208,0.8728666856385288,0.905869507507099,0.30911154721511547,3,0.6633854029592374,3
58,1,1,3,14,31526.87678929684,0.022414001229875552,0.7035714563221483,2072.6927143053417,4,164606.93548295437,3,0.08869402188094111,0.06574367414056716,0.724743969042096,6,4,0.8379770724266201,0.8183368688040618,1,0.5574841723794147,0.4577528868938236,0.9557789944848121,0.533442767240567,0.2665287386992712,10,0.6521227796968725,3
28,0,0,1,14,44054.934243141295,0.12158912654424087,0.9833316284843467,4706.447489614787,17,197179.4324636676,3,0.11010586766603855,0.10683133615952477,0.5134737354695047,22,2,0.212543401441238,0.4548600947429413,1,0.322783148616339,0.3189061734360154,0.6590875843862638,0.7499241299838135,0.5505092989494855,9,0.5507238256616704,3
52,0,1,1,25,51449.47701746334,0.07680208151965459,0.9614118442827142,2670.319226543283,24,160012.2936321258,1,0.04078392282183278,0.05190177590409529,0.5560313079269097,4,1,0.8649167454964023,0.39792285691309615,4,0.19642873660983073,0.08199314145358451,0.7885129025628403,0.34664126465919126,0.19594554854087648,7,0.6452716473245563,3
62,0,1,1,22,29753.35599859093,0.08650252419197654,0.3689282683755892,2954.406247438408,27,245018.10976648962,4,0.04643552172220247,0.0992965717070143,0.7654376782017519,18,1,0.4490097101204591,0.3976667229749872,1,0.2725604379341303,0.39592460108299427,0.5971930711619864,0.20811730614947674,0.5676824395905977,2,0.7879952814583849,3
55,0,2,0,23,41825.1835734515,0.09341117959621137,0.4829620834650196,3153.7538277610747,1,300496.22491477564,2,0.059627830522070754,0.07540322739343379,0.6800127667485145,6,3,0.37536620011065747,0.4219268366579595,3,0.2825747182331121,0.24689328431138058,0.1999476394654478,0.8716235944379511,0.6429487426406736,3,0.5177437346261315,3
51,1,1,1,32,53333.216429501605,0.10350148622387861,0.9078758790095425,7116.765425834581,16,103619.63787120476,4,0.08852668172382444,0.13343964422700555,0.9145408903259851,10,2,0.7366127288700818,0.8052183091196259,4,0.3808614653814182,0.18334612708761294,0.6498240432239402,0.5313238865241761,0.9087663039373597,11,0.45625259664129897,3
29,0,2,4,26,27200.38152090079,0.13461412040455106,0.3207644599253352,3450.1160558178153,23,145606.78948938553,3,0.0771431125445189,0.1268407229202555,0.7815699452256252,3,3,0.78246298284544,0.48750277016689847,5,0.2844318839859499,0.2891086028254027,0.6128037394516461,0.34520578641099653,0.7889225211933636,3,0.9167268327531382,3
49,0,2,0,27,57035.89271444251,0.14330046732942675,0.7145380166377024,9638.561845155857,28,116233.21436525745,5,0.09411316597993541,0.16899116304556763,0.5494168058669091,14,4,0.7692156487104594,0.7422237420032616,2,0.3800951670263529,0.3880065601375029,0.5502815025811685,0.45223843884633014,0.6847053604497145,2,0.31911977510301004,3
27,0,2,0,12,65305.91523823681,0.14162370466816016,0.9681496778115131,9534.284656164598,29,115872.5105538693,1,0.03282038864922055,0.1459941970246249,0.7392655481871708,24,5,0.599217787535823,0.7658238027858856,3,0.06823599663589437,0.45991790286553885,0.6080017795041486,0.9380963003433382,0.8261824335184254,2,0.9542887354184206,3
57,1,0,0,19,58550.45140631611,0.1233249113196248,0.7751023723531113,9203.772779453244,20,172097.66370650707,0,0.1029411997314984,0.1571938825130969,0.9109815402132472,2,0,0.33695989378661234,0.5795872613961,3,0.2571573049173737,0.1941869067463317,0.4051760204118624,0.9139102514988042,0.4164186383155113,11,0.8953582760419776,2
28,1,2,0,19,42548.112956248544,0.1344939155017324,0.3643533183536304,2717.6335656901792,17,267706.8957086695,0,0.11887342778545155,0.06387201163268211,0.9315405800068943,19,3,0.3212363113026746,0.509779311070368,5,0.4175336725101169,0.36246180388816945,0.8212999583858979,0.7207446265772046,0.5788862226272595,9,0.7610855668771561,2
49,1,1,2,34,67579.9509119338,0.016951667652770112,0.8234724116721737,3660.449393339663,4,72505.08641806128,5,0.03419980378306695,0.054164724063054503,0.5830286513330674,9,4,0.28292435947089123,0.4405787154626679,3,0.11123239332588838,0.20355534369158002,0.31880064465438973,0.2736447487628668,0.1769602562162657,7,0.8317903918230296,3
44,0,0,4,32,70811.70085059541,0.12887577330365205,0.5635392644106304,13838.817862719137,23,150888.2326716715,4,0.07458739260978545,0.19543123094751613,0.5501498766824848,2,2,0.21717863146286068,0.6895722105723356,2,0.1682081534201865,0.05601933669883543,0.48885312920081303,0.7743918798036413,0.5703212878784746,4,0.7198269527025511,3
58,1,0,3,29,54766.83448044469,0.020117133159563434,0.945073530106731,6246.423709207193,13,106603.74274440328,3,0.09659227969008931,0.1140548612762633,0.6934952929883362,15,0,0.4140596641881277,0.5630241255779479,4,0.45201374671378564,0.48323084183155823,0.7421789074645978,0.912106316300155,0.4500243974492013,5,0.7010730408318862,3
50,0,0,1,21,52235.57633601382,0.11446714706208291,0.5004213998894591,5706.535884689033,8,222949.083649237,4,0.07287594407613243,0.10924615530191176,0.5327577227849014,13,4,0.7848385922399953,0.36254425048397154,4,0.413619751573736,0.1841246073194273,0.6060639479658599,0.9351825981634132,0.9216832829365219,7,0.754170305224074,3
29,0,0,0,5,40704.39425198249,0.03371090702311307,0.6312624241685998,2248.993558079505,18,212711.5837346364,1,0.08336457965499701,0.055251861608773815,0.863179755445554,12,3,0.8969378619457219,0.579606439833296,3,0.2401567676441902,0.25901103222306543,0.21745335650631964,0.5091064982123097,0.37153903509709385,7,0.3037473904099591,3
59,0,0,3,12,43899.84863046762,0.0604154624136722,0.8226250275489411,2978.0173902758656,13,265802.15580399375,2,0.1128834259593388,0.06783662092650236,0.7237663458980124,17,4,0.6548757443970467,0.6922208539770888,1,0.5958083733029709,0.34210762153720264,0.5458878342246685,0.3355066514047933,0.7180279008737493,6,0.8841414283916467,3
52,1,0,2,7,66082.62894757625,0.03578571508159656,0.48027797972247505,12626.479885860572,9,86934.51921869017,0,0.07858592292489802,0.19107108913413895,0.5991113776274759,16,4,0.22492130783375855,0.590097593721583,1,0.2209343007802596,0.3558955833036074,0.7722224739090746,0.9687311214634922,0.7188627391088872,8,0.871378165090916,2
53,1,0,3,2,77740.80026403881,0.07208462912921884,0.4272476432059962,11989.71173637115,5,193459.14207957828,4,0.05129353726937057,0.15422675989505252,0.5512344656866561,3,0,0.638850441326433,0.11351962648700302,5,0.1859507345718605,0.42019039645831335,0.16334587416965957,0.8483501735135992,0.7418695133695447,7,0.6404484730381792,3
33,0,2,0,25,43775.34028076927,0.0676446421343268,0.30189569919225734,4875.776521591558,11,156491.75306566647,3,0.09647641561076387,0.11138180743585245,0.9636760347696929,6,1,0.32028673272108665,0.9938598900824495,3,0.23760832365340628,0.22185725348181462,0.8664960171684698,0.5461598276517914,0.712863858754343,5,0.46585446653128526,3
62,0,1,4,10,47430.519929351976,0.016728798156184138,0.6415732783527978,8806.54889894032,28,70898.57582708908,5,0.06378863506288146,0.1856726199092425,0.5215299179966069,24,4,0.6741075171394,0.7812864754481136,1,0.46301200965447387,0.3684110828711265,0.5601002228977588,0.7056601211701379,0.8942861278848089,9,0.5340107475836487,3
30,1,1,3,6,40291.42705025908,0.12626971231438497,0.9500322303926092,5579.715025341675,14,76214.67826517673,0,0.05566035704328398,0.1384839265777705,0.5489391962338912,10,0,0.2890286884436718,0.31914004282747865,2,0.10080926678947202,0.3268570362651758,0.575446901208523,0.5180221711516138,0.6363622061011308,2,0.5989803368757265,2
43,1,2,0,27,43537.80889176677,0.1295861094112195,0.497041024026669,7051.827931057089,24,129470.4553796591,0,0.05235648927976838,0.16197020728782305,0.6171180995659934,5,5,0.2312519977459383,0.7845865218869675,4,0.20819935891912572,0.4933567496508808,0.6076073356736762,0.5657969983350919,0.8698496117075989,6,0.41130824429506485,3
35,1,2,0,10,31129.94575400265,0.12025101416069937,0.330364970352542,3571.8479403329807,18,162877.8590475284,2,0.03714272492151985,0.11473993461340089,0.547335195217836,14,5,0.6075792613609584,0.7909594677152341,2,0.3843614684286199,0.3828349063396747,0.3192093401816949,0.46223594307583266,0.706247782872917,2,0.7256406051222295,3
26,0,0,1,9,56437.459901732196,0.12866492445237765,0.7343018974803348,6475.025185265265,18,298128.13218645245,4,0.11396166059419177,0.11472920993502281,0.8221420933727168,18,0,0.6481209890479047,0.6407448280287968,3,0.5256695941733447,0.47513489635800565,0.4426883163177011,0.24450030950256016,0.8931501422164271,0,0.4062783503247604,3
33,0,0,1,20,30978.295430733066,0.11512306494358095,0.33931894009357494,1866.5220678065461,20,139926.7297666522,2,0.08070217999849869,0.06025257496753032,0.6091094636942744,8,2,0.24781763446228464,0.6621481618592238,1,0.289977271655738,0.17757077860581838,0.7020038720787427,0.9976913950718311,0.7558515960302844,0,0.7783032883960443,3
45,0,2,4,8,41776.34657829131,0.14124782235224012,0.6548385641313587,6688.225579719528,16,195432.19095945195,3,0.11595905526695321,0.16009599037544853,0.7399650207674819,16,2,0.509606416626173,0.24512604865200943,3,0.25929644880801367,0.25522378944749086,0.45549376724214496,0.39163464957150673,0.5119313419674074,7,0.6946964290362463,3
48,1,0,1,31,49083.07055374267,0.09069491502797271,0.5670707953975236,3183.901503759807,4,170022.626244992,3,0.10756099388723851,0.06486761051906173,0.9301215671312182,2,1,0.8045193654080811,0.43489609684186636,2,0.24293759613083982,0.2881793981301417,0.9440847554590993,0.43207222923883615,0.343511314368832,6,0.8850704962655511,3
58,1,1,4,16,30289.38752121102,0.09156995652206605,0.6327966976205815,4986.84803983817,19,102332.75824989154,4,0.03272056293429837,0.16464010823414588,0.9123860206634195,20,3,0.6478533597351518,0.6292810354213055,4,0.07917061257967928,0.4316897200503142,0.9157091597665559,0.45995742877130186,0.9181832043605621,5,0.5786702990387755,3
46,1,1,2,28,38392.03495592963,0.1303873871795268,0.41384820046046605,3018.7163050361396,5,128148.77557618449,0,0.05225567260168192,0.07862871318233941,0.5731219557077636,9,4,0.6407041997892261,0.1698829465333649,0,0.5660056599003567,0.24111536021610497,0.2583985321139415,0.39542406006248404,0.2189051219108396,8,0.9340985334726162,3
27,0,0,2,6,33119.63703523313,0.058918176540603544,0.3631413164093991,2884.8888902626427,2,164826.67299198837,1,0.05838251128506544,0.08710508775182704,0.5443656453465664,23,4,0.6788431035372213,0.980269969536482,3,0.07433322220255331,0.3006910721222933,0.27871108274079764,0.46064271289487674,0.8826012503540897,3,0.7570704242172159,3
36,0,0,1,32,66494.1610596043,0.01701152958835994,0.8242936144239528,12479.854439603896,17,87582.0849407629,2,0.07408396284389152,0.18768346334074587,0.8321256323023547,19,0,0.38001753460030474,0.19164728481741394,3,0.359041020981918,0.11176234131351795,0.46991905752119423,0.6533197044556707,0.6870055613144262,2,0.30056471855760564,3
52,1,0,2,28,71370.13083309552,0.11497975535574276,0.4719667320417078,8616.883428259453,28,217052.59863007185,0,0.09445157360827339,0.12073514967221638,0.6051525938032469,1,0,0.2647566328040106,0.4631981624024979,3,0.4864179835231999,0.136610165443628,0.624836011292532,0.26330442876278665,0.6491928920843398,5,0.6061463059712711,3
54,0,1,3,11,38160.34651705246,0.04564248511745077,0.8602968668025746,2624.912055649564,4,335344.2754511789,5,0.09126915741711902,0.06878637893072033,0.8907261806432616,22,0,0.6868013931558385,0.9221819917333433,3,0.5211898840465772,0.22586736622543468,0.894168952590123,0.2572293714808039,0.5826923056156181,0,0.9768861684627181,3
50,1,0,3,23,91449.72008578395,0.07639301368419442,0.8309130974281376,16987.904158045272,6,362566.69145853963,3,0.11885447470310567,0.18576223242793805,0.7172443014325594,9,5,0.7495527061449567,0.11371265017952023,4,0.1515600398754443,0.07272410587344601,0.21303145450574643,0.5696391422889296,0.36314446653102417,11,0.9724550768549243,3
45,0,2,3,30,35989.4482616653,0.04366157699442989,0.438865209500004,4241.700280631937,22,229825.03615331845,3,0.1130990340632776,0.11785955288317237,0.5772599072577899,20,2,0.8166450193245092,0.7149191729079742,4,0.06790185258802635,0.0843633813156626,0.8158356594626475,0.7572993594829471,0.6471284012862492,5,0.7001012656282857,3
52,1,0,2,9,43651.084835957605,0.12579271928394778,0.9358033530905923,3037.360310120375,18,192780.14860146065,0,0.04676400466841921,0.06958269929681903,0.9871081067861271,7,5,0.7361911842365221,0.4495415567824972,2,0.47261869668960405,0.3669101487648996,0.2092925876363954,0.3738779117974148,0.528841889222132,5,0.7634568706381314,2
50,0,2,3,28,57393.70366318241,0.14416101511112678,0.412895713996168,6234.301855092583,6,64282.532206253294,0,0.10738804194027494,0.10862344572984643,0.5278070994093641,3,5,0.3768713003807981,0.7455158418461647,0,0.08376942657454767,0.08193393545068053,0.5998221705423027,0.6161375568779233,0.4593627411394652,11,0.46570062178705396,3
57,0,0,4,24,58809.35594305948,0.017703234504082295,0.8580020239742876,8139.178868752686,20,97989.91151358976,5,0.10586417360267784,0.13839938795849455,0.5621471423190028,1,0,0.4735782058092267,0.697513680605381,3,0.2903753391327609,0.05083922516182909,0.6215983371534457,0.5523758355562762,0.6771356646283648,2,0.5249143829651489,3
45,1,0,0,28,45214.690079736065,0.04267202840491357,0.5943736045097997,4718.211887048584,26,81767.7940628656,3,0.08173185558845933,0.10435130438200553,0.9060184879881159,13,1,0.723927791050976,0.637268542801213,2,0.24521948564724882,0.07817448159948256,0.9676111444181051,0.5617922514358986,0.17366841174794906,6,0.5768427432471438,3
59,1,1,1,24,66413.64940764298,0.036538697334143416,0.42811142098241345,12528.867466165188,15,128246.39886191327,2,0.06043087004883786,0.18864898372417022,0.7263426142624925,14,0,0.5300759076728562,0.8787895011571242,4,0.1238293232637775,0.3374532394872015,0.7766525370542245,0.7612767138586831,0.6444860864883609,0,0.5895146802530521,3
58,1,2,4,15,67980.70279197572,0.1042484917838053,0.9566779216537147,6149.029519741809,1,238784.19711770923,2,0.048775511557397275,0.09045257355691276,0.9690258686568594,21,3,0.5457251370212929,0.10451544950997466,1,0.34216714892105526,0.3029502503431956,0.7510192723239357,0.6777039051984735,0.9978499673578672,11,0.7948334170443954,2
42,1,2,3,33,49884.8759071732,0.0700149759685479,0.9742802404803488,3809.8981507553,17,185694.8046313497,0,0.04912116226670493,0.07637381233231565,0.5564944635245075,1,5,0.8540362325242951,0.2314639966941105,5,0.1331293734974795,0.416656445253668,0.12251925551217296,0.5756771719074267,0.1384595088466127,11,0.35326133021173844,3
